,pNCI,sNCI,codedUsefulness
12300,24760074,24758529,161.3783078328971
12307,24760074,24760325,203.1403266919465
12311,24760074,24758275,203.1403266919465
12312,24760074,24758278,134.99483328025255
12313,24760074,24759297,7.6784780346015316
12314,24760074,24759300,203.1403266919465
12319,24760074,24758277,134.99483328025255
12342,24760075,24757761,7.238913907077305
12343,24760075,24757766,158.1957682269215
12344,24760075,24757767,43.653478748056656
12345,24760075,24757768,4.063340097317357
12349,24760075,24758279,15.842954535910478
12353,24760075,24758533,2.2203354117584047
12354,24760075,24758534,12.766048676866097
12359,24760075,24758791,5.540637198032761
12360,24760075,24758792,47.49248025279825
12361,24760075,24758793,4.184252080282913
12374,24760075,24759307,2.0337861146224476
12380,24760075,24759819,20.018067955603406
12390,24760075,24760324,5.153764630634386
12397,24760075,24758282,275.4348302820192
12398,24760075,24758535,1.7337863329572638
12412,24760075,24758273,7.363859134832919
12413,24760075,24758276,15.842954535910478
12418,24760075,24760321,275.4348302820192
12421,24760075,24758529,479.5598933066422
12434,24760075,24759297,39.03557545985448
12435,24760075,24759300,479.5598933066422
12480,24760076,24758791,50.90912647818029
12482,24760076,24758793,22.774118032004086
12495,24760076,24759307,3.315101106527442
12496,24760076,24759308,184.48949783490386
12603,24760077,24758793,449.3423232098789
12616,24760077,24759307,15.549537792599267
12632,24760077,24760324,449.3423232098789
12667,24760077,24758017,449.3423232098789
12712,24760078,24758279,256.7571152560798
12753,24760078,24760324,256.7571152560798
12775,24760078,24758273,256.7571152560798
12829,24760321,24757768,459.7470684711022
12830,24760321,24758022,1.3596419850123067
12831,24760321,24758024,25.583360431091982
12832,24760321,24758025,1.308626158977659
12833,24760321,24758279,8.674613598678814
12834,24760321,24758285,10.116105801061288
12835,24760321,24758286,1.873887804468446
12836,24760321,24758287,0.7549855950929815
12837,24760321,24758533,109.64730668516208
12838,24760321,24758534,16.503459414608496
12839,24760321,24758536,21.875045129262244
12842,24760321,24758790,459.7470684711022
12843,24760321,24758791,459.7470684711022
12844,24760321,24758792,151.65997345059301
12845,24760321,24758793,151.65997345059301
12852,24760321,24758800,109.64730668516208
12853,24760321,24758801,459.7470684711022
12856,24760321,24759304,126.86533342791405
12858,24760321,24759307,0.7480692920651932
12859,24760321,24759308,109.64730668516208
12862,24760321,24759813,24.036485949063987
12864,24760321,24759819,22.27187741131091
12865,24760321,24759821,5.067485837524671
12866,24760321,24759822,22.27187741131091
12867,24760321,24760071,4.219731694951583
12868,24760321,24760072,2.3338550480820763
12869,24760321,24760073,190.90704919734145
12870,24760321,24760074,79.27293925861
12871,24760321,24760075,264.055350633862
12874,24760321,24760324,0.7979033090377093
12875,24760321,24760327,0.7806938993752744
12876,24760321,24760328,12.909325951996056
12877,24760321,24760329,1.7495664198903809
12879,24760321,24758026,72.86499990738832
12880,24760321,24758280,8.050062399017234
12881,24760321,24758282,9.030001906161436
12882,24760321,24758535,151.65997345059301
12883,24760321,24758537,5.3936052439436
12884,24760321,24758538,3.919666570104699
12885,24760321,24758802,10.399084031706154
12886,24760321,24760070,151.65997345059301
12888,24760321,24758021,41.84995276523538
12889,24760321,24758281,3.1664638884213847
12895,24760321,24762629,264.055350633862
12910,24760321,24758023,72.86499990738832
12911,24760321,24759824,28.734191779444302
12912,24760321,24760325,8.531721768628111
12951,24760322,24758022,160.57476189714407
12956,24760322,24758286,46.16601613362208
12957,24760322,24758287,202.12883644832826
12959,24760322,24758534,486.77165354189776
12965,24760322,24758792,279.5768988413996
12966,24760322,24758793,486.77165354189776
12977,24760322,24759304,37.06579102081125
12978,24760322,24759305,486.77165354189776
12979,24760322,24759307,0.5091635454655282
12980,24760322,24759308,5.675614295239405
12982,24760322,24759310,52.96991714843889
12983,24760322,24759813,279.5768988413996
12985,24760322,24759819,134.32265775006397
12986,24760322,24759821,4.571980768571554
12987,24760322,24759822,102.6235060174541
12988,24760322,24760071,202.12883644832826
12995,24760322,24760324,8.073797533030843
12996,24760322,24760327,0.4905023852407272
12997,24760322,24760328,0.39278385388306125
12998,24760322,24760329,1.7389251568970718
13001,24760322,24758280,134.32265775006397
13002,24760322,24758282,0.6901154457192235
13004,24760322,24758537,279.5768988413996
13005,24760322,24758538,92.22598242264499
13010,24760322,24758281,486.77165354189776
13015,24760322,24759823,279.5768988413996
13029,24760322,24759820,486.77165354189776
13032,24760322,24759824,7.743666962434836
13033,24760322,24760325,0.39308325220361723
13052,24760322,24759814,279.5768988413996
13072,24760323,24758022,2.062304127717166
13073,24760323,24758024,202.80015306071812
13074,24760323,24758025,2.622373403844093
13078,24760323,24758287,71.72179233480664
13081,24760323,24758536,488.38833477949083
13087,24760323,24758793,488.38833477949083
13096,24760323,24759301,39.7541995527289
13098,24760323,24759304,0.8385925425258954
13099,24760323,24759305,37.188895085035156
13100,24760323,24759307,0.3676058966437181
13101,24760323,24759308,13.840969805490944
13102,24760323,24759309,7.279881319186838
13103,24760323,24759310,5.951243492665543
13107,24760323,24759821,488.38833477949083
13110,24760323,24760072,5.912971755901421
13112,24760323,24760074,488.38833477949083
13116,24760323,24760324,5.461338898796323
13117,24760323,24760327,3.3744446466196085
13118,24760323,24760328,2.403969708881329
13119,24760323,24760329,0.8198474921547616
13121,24760323,24758026,92.53228623946887
13123,24760323,24758282,102.9643424147824
13130,24760323,24758021,84.21147507549968
13131,24760323,24758281,488.38833477949083
13137,24760323,24762629,23.237813999412328
13148,24760323,24759312,2.2460328394361766
13152,24760323,24758023,26.056351042106503
13153,24760323,24759824,488.38833477949083
13154,24760323,24760325,4.363994306328765
13168,24760323,24759306,92.53228623946887
13172,24760323,24759311,55.96187730534943
13189,24760324,24757761,116.1088291310073
13194,24760324,24758024,3.6909675529164225
13195,24760324,24758025,1.866797539254057
13197,24760324,24758285,24.478613407958328
13198,24760324,24758286,4.458271180918411
13199,24760324,24758287,1.156878976322604
13202,24760324,24758536,3.619877413330723
13206,24760324,24758791,134.3415152359792
13207,24760324,24758792,160.59730490190952
13208,24760324,24758793,48.21345360367576
13209,24760324,24758794,202.15721320730364
13211,24760324,24758796,116.1088291310073
13215,24760324,24758800,486.8399911533804
13221,24760324,24759307,1.0616709697586841
13227,24760324,24759819,25.452957526658597
13228,24760324,24759821,12.9598473760086
13230,24760324,24760071,1.6840897847093832
13231,24760324,24760072,0.7648779423164085
13232,24760324,24760073,3.5337241695859882
13233,24760324,24760074,23.164142868002017
13234,24760324,24760075,9.73430462879939
13236,24760324,24760078,202.15721320730364
13238,24760324,24760327,1.6079167723918033
13239,24760324,24760328,279.6161484923935
13240,24760324,24760329,3.6325731765815132
13241,24760324,24757762,279.6161484923935
13246,24760324,24758537,42.61974138201235
13247,24760324,24758538,14.3329360761432
13248,24760324,24758802,116.1088291310073
13249,24760324,24760070,8.985295783667793
13259,24760324,24758273,2.289504083534064
13260,24760324,24758276,1.6338407741339087
13264,24760324,24759810,486.8399911533804
13265,24760324,24760321,1.5253752172115427
13266,24760324,24762625,134.3415152359792
13267,24760324,24758020,23.584360500546463
13272,24760324,24758017,5.011253520776877
13276,24760324,24758018,2.091872156117547
13277,24760324,24758019,486.8399911533804
13279,24760324,24758275,2.5959640238105854
13281,24760324,24759297,5.261150537663964
13284,24760324,24758274,77.1589387796892
13285,24760324,24760322,62.55061211434043
13316,24760325,24758025,149.87366117709885
13319,24760325,24758286,15.009514014013128
13320,24760325,24758287,149.87366117709885
13323,24760325,24758536,454.331982259328
13328,24760325,24758792,12.41593133435074
13329,24760325,24758793,11.14560197834631
13342,24760325,24759307,0.6720789340722152
13343,24760325,24759308,2.930781547835614
13345,24760325,24759310,9.426062886758771
13348,24760325,24759819,39.77387219072782
13349,24760325,24759821,3.44450874053825
13350,24760325,24759822,260.9452003220336
13351,24760325,24760071,24.748360428131285
13354,24760325,24760074,11.14560197834631
13359,24760325,24760327,0.8572277500005464
13360,24760325,24760328,0.7093701029148847
13361,24760325,24760329,1.6932046380429961
13367,24760325,24758537,49.439870384915714
13368,24760325,24758538,8.339959416753793
13381,24760325,24758276,1.0962258133635365
13386,24760325,24760321,2.5404526863109353
13392,24760325,24759820,149.87366117709885
13395,24760325,24759824,1.6051201023631148
13400,24760325,24758275,15.356563398282047
13401,24760325,24758278,1.873457128926733
13402,24760325,24759297,454.331982259328
13403,24760325,24759300,9.670506484448262
13405,24760325,24758274,29.900352330134325
13406,24760325,24760322,0.7029198719693768
13408,24760325,24758277,3.0332505152483953
13409,24760325,24759298,454.331982259328
13437,24760326,24758025,5.0128118702831195
13441,24760326,24758287,131.5559702449653
13450,24760326,24758793,476.7454593445756
13463,24760326,24759307,0.6799443076393993
13464,24760326,24759308,35.18097627694888
13465,24760326,24759309,2.729402500987682
13466,24760326,24759310,13.386627023593656
13473,24760326,24760072,6.717269752971518
13480,24760326,24760327,8.022309444842431
13481,24760326,24760328,2.984062374998806
13482,24760326,24760329,0.9917133724847219
13484,24760326,24758026,45.21511967178986
13502,24760326,24758276,6.589623490805764
13507,24760326,24760321,6.933530226536372
13511,24760326,24759312,3.2835386770461787
13516,24760326,24759824,476.7454593445756
13518,24760326,24758018,27.735252876429563
13519,24760326,24758019,100.50973625898375
13521,24760326,24758275,157.2673512575849
13522,24760326,24758278,3.144540984972473
13523,24760326,24759297,1.2745410967316615
13524,24760326,24759300,7.61862208204603
13525,24760326,24762626,30.56308648247428
13527,24760326,24760322,9.708047297693941
13528,24760326,24759299,476.7454593445756
13529,24760326,24758277,476.7454593445756
13535,24760326,24759311,113.70133531324318
13552,24760327,24757761,32.07561744494415
13553,24760327,24757766,119.94377134268906
13555,24760327,24757768,434.6640312699276
13556,24760327,24758022,4.607611347747842
13559,24760327,24758279,12.796836513021308
13563,24760327,24758533,38.05206831283392
13564,24760327,24758534,180.49147736365822
13566,24760327,24758788,434.6640312699276
13569,24760327,24758791,143.3856569472816
13571,24760327,24758793,249.64892884808165
13582,24760327,24759304,180.49147736365822
13584,24760327,24759307,0.6728209357580237
13585,24760327,24759308,59.539983052108454
13588,24760327,24759813,249.64892884808165
13590,24760327,24759819,52.63216985926097
13591,24760327,24759821,3.8839407548182363
13600,24760327,24760324,0.5756693028486061
13606,24760327,24758280,6.674462860478781
13607,24760327,24758282,1.6319388691201908
13614,24760327,24758021,55.84689366953423
13615,24760327,24758281,3.623441867401554
13622,24760327,24758273,11.280717335228362
13623,24760327,24758276,1.3530772024857032
13628,24760327,24760321,0.6863409818592747
13635,24760327,24758017,36.66194983860969
13638,24760327,24760325,0.644931323921729
13639,24760327,24758018,11.472324445338826
13642,24760327,24758275,2.4514908634258954
13643,24760327,24758278,91.63793023695386
13644,24760327,24759297,31.121655586248593
13645,24760327,24759300,434.6640312699276
13647,24760327,24758274,8.587894265225158
13648,24760327,24760322,0.6550222270344045
13650,24760327,24758277,143.3856569472816
13677,24760328,24758022,477.6382894800893
13691,24760328,24758792,113.91427069967375
13692,24760328,24758793,75.70056734557672
13703,24760328,24759304,17.81702815850133
13704,24760328,24759305,131.802343089056
13705,24760328,24759307,0.49833554734010393
13706,24760328,24759308,4.097699579693893
13711,24760328,24759819,43.47855859110312
13712,24760328,24759821,3.9736780439772743
13721,24760328,24760324,9.550317756687814
13727,24760328,24758280,131.802343089056
13728,24760328,24758282,0.7820917786316768
13744,24760328,24758276,0.8610712519127696
13749,24760328,24760321,3.981683440701933
13759,24760328,24760325,0.5953287199368529
13763,24760328,24758275,70.14310492225219
13764,24760328,24758278,1.3207900230762386
13765,24760328,24759297,157.56187536429556
13766,24760328,24759300,8.815465833889666
13768,24760328,24758274,157.56187536429556
13769,24760328,24760322,0.7041050894899337
13771,24760328,24758277,5.24969507519279
13772,24760328,24759298,477.6382894800893
13798,24760329,24758022,3.0578737331948393
13822,24760329,24759301,97.00399231995132
13824,24760329,24759304,1.703478847633743
13825,24760329,24759305,191.06055580620995
13826,24760329,24759307,0.49220136620471255
13827,24760329,24759308,37.45292766076555
13828,24760329,24759309,12.04173751755382
13833,24760329,24759821,191.06055580620995
13842,24760329,24760324,8.492081876643772
13849,24760329,24758282,17.627325790088403
13856,24760329,24758021,264.2676751216158
13857,24760329,24758281,460.11674687590613
13863,24760329,24762629,18.120415676767745
13865,24760329,24758276,3.317282658549256
13870,24760329,24760321,2.896308090307966
13872,24760329,24758020,40.2802914997298
13877,24760329,24758017,264.2676751216158
13878,24760329,24758023,14.09913141180005
13880,24760329,24760325,2.7675060290705478
13881,24760329,24758018,13.162333787447293
13882,24760329,24758019,28.757296679745078
13884,24760329,24758275,264.2676751216158
13885,24760329,24758278,2.374419240126963
13886,24760329,24759297,1.1847814105010723
13887,24760329,24759300,15.734788525870044
13888,24760329,24762626,21.511058196871577
13890,24760329,24760322,2.9465701054965296
13892,24760329,24758277,97.00399231995132
13945,24762625,24759304,438.94711785956906
13947,24762625,24759307,1.7935435064457614
13949,24762625,24759309,29.68204392642051
13954,24762625,24759821,182.27000185758962
13963,24762625,24760324,438.94711785956906
13966,24762625,24760329,38.42702527217207
13968,24762625,24758026,10.291318127774128
13979,24762625,24762630,0.4971409208692131
13984,24762625,24762629,1.3885070278480272
13999,24762625,24758023,7.422276403877191
14040,24762626,24758022,48.374905941549095
14042,24762626,24758025,61.998187430781336
14046,24762626,24758287,25.744353427535394
14049,24762626,24758536,242.47621507961193
14055,24762626,24758793,422.1756112468651
14066,24762626,24759304,422.1756112468651
14068,24762626,24759307,0.736666182296625
14070,24762626,24759309,5.317340407569093
14075,24762626,24759821,422.1756112468651
14078,24762626,24760072,6.871797978101502
14087,24762626,24760329,5.1278084795387056
14089,24762626,24758026,1.4487450039974108
14098,24762626,24758021,422.1756112468651
14100,24762626,24762630,2.4573150079322392
14105,24762626,24762629,1.0936872096866446
14120,24762626,24758023,1.6915459634199084
14167,24762627,24758287,49.89330451511156
14185,24762627,24759301,458.49885457496293
14187,24762627,24759304,126.52089388061542
14189,24762627,24759307,2.2879218102373486
14191,24762627,24759309,2.3608470393197027
14196,24762627,24759821,458.49885457496293
14199,24762627,24760072,79.05771312416091
14208,24762627,24760329,4.873535778853047
14210,24762627,24758026,4.646542821105439
14221,24762627,24762630,0.43187707935450914
14226,24762627,24762629,0.8439167806266639
14241,24762627,24758023,12.99389921933652
14283,24762628,24758024,13.511025294446
14288,24762628,24758287,14.34690428074151
14297,24762628,24758793,463.3943997763863
14300,24762628,24758796,152.86314407824503
14310,24762628,24759307,1.4863933183749491
14312,24762628,24759309,4.403995436173439
14316,24762628,24759819,266.1501923691512
14317,24762628,24759821,266.1501923691512
14320,24762628,24760072,16.84528415866042
14329,24762628,24760329,17.997342685478046
14331,24762628,24758026,28.96214998602459
14349,24762628,24758276,266.1501923691512
14355,24762628,24762625,1.565280184950215
14356,24762628,24758020,4.83341156807452
14361,24762628,24758017,56.11104440734342
14366,24762628,24758019,87.79682107116331
14370,24762628,24759297,10.196360340798723
14371,24762628,24759300,79.90183869668702
14372,24762628,24762626,4.168166122006358
14375,24762628,24759299,463.3943997763863
14404,24762629,24758024,484.1502321018707
14405,24762629,24758025,40.83588759762604
14409,24762629,24758287,102.07084553082115
14412,24762629,24758536,278.071287593466
14431,24762629,24759307,0.8385925425258954
14433,24762629,24759309,6.957020746287831
14438,24762629,24759821,278.071287593466
14441,24762629,24760072,5.29116123733034
14450,24762629,24760329,7.880565568979705
14452,24762629,24758026,2.7823161829171283
14475,24762629,24760321,47.94707743164809
14476,24762629,24762625,1.4115980781232362
14486,24762629,24758018,34.66483465736666
14487,24762629,24758019,9.509310267680789
14491,24762629,24759297,15.643065230817617
14492,24762629,24759300,484.1502321018707
14493,24762629,24762626,1.3824519267334385
14530,24762630,24758287,36.9443206706337
14533,24762630,24758536,91.92374356379602
14552,24762630,24759307,2.9947282636229646
14554,24762630,24759309,2.68991480066985
14559,24762630,24759821,278.6606819506459
14562,24762630,24760072,48.048705101031125
14571,24762630,24760329,4.968084703528044
14573,24762630,24758026,8.495324455540041
14597,24762630,24762625,2.2227474642597844
14612,24762630,24759297,83.65765458271034
14614,24762630,24762626,2.0278134224083493
14619,24762630,24759298,485.17642728113816
